Unnamed: 0,area,crop,year,yield,rainfall,pesticides,temperature,data_source
337,Angola,cassava,2009,15.1759,1010.0,40.0,24.33,kaggle_yield
338,Angola,maize,2009,0.6614,1010.0,40.0,24.33,kaggle_yield
339,Angola,potatoes,2009,8.6509,1010.0,40.0,24.33,kaggle_yield
340,Angola,"rice, paddy",2009,0.6028,1010.0,40.0,24.33,kaggle_yield
341,Angola,sorghum,2009,0.248,1010.0,40.0,24.33,kaggle_yield
342,Angola,soybeans,2009,0.4449,1010.0,40.0,24.33,kaggle_yield
343,Angola,sweet potatoes,2009,6.6475,1010.0,40.0,24.33,kaggle_yield
344,Angola,wheat,2009,1.0,1010.0,40.0,24.33,kaggle_yield
345,Angola,cassava,2010,15.5782,1010.0,40.0,24.44,kaggle_yield
346,Angola,maize,2010,0.7200000000000001,1010.0,40.0,24.44,kaggle_yield
347,Angola,potatoes,2010,8.7425,1010.0,40.0,24.44,kaggle_yield
348,Angola,"rice, paddy",2010,0.7403000000000001,1010.0,40.0,24.44,kaggle_yield
349,Angola,sorghum,2010,0.28140000000000004,1010.0,40.0,24.44,kaggle_yield
350,Angola,soybeans,2010,0.4446,1010.0,40.0,24.44,kaggle_yield
351,Angola,sweet potatoes,2010,6.3001000000000005,1010.0,40.0,24.44,kaggle_yield
352,Angola,wheat,2010,1.0526,1010.0,40.0,24.44,kaggle_yield
353,Angola,cassava,2011,13.3649,1010.0,40.0,24.15,kaggle_yield
354,Angola,maize,2011,0.7376,1010.0,40.0,24.15,kaggle_yield
355,Angola,potatoes,2011,8.1366,1010.0,40.0,24.15,kaggle_yield
356,Angola,"rice, paddy",2011,0.8914000000000001,1010.0,40.0,24.15,kaggle_yield
357,Angola,sorghum,2011,0.332,1010.0,40.0,24.15,kaggle_yield
358,Angola,soybeans,2011,0.5294,1010.0,40.0,24.15,kaggle_yield
359,Angola,sweet potatoes,2011,6.551200000000001,1010.0,40.0,24.15,kaggle_yield
360,Angola,wheat,2011,1.0959,1010.0,40.0,24.15,kaggle_yield
361,Angola,cassava,2012,10.0073,1010.0,40.0,24.24,kaggle_yield
362,Angola,maize,2012,0.777,1010.0,40.0,24.24,kaggle_yield
363,Angola,potatoes,2012,6.9381,1010.0,40.0,24.24,kaggle_yield
364,Angola,"rice, paddy",2012,0.7703,1010.0,40.0,24.24,kaggle_yield
365,Angola,sorghum,2012,0.0998,1010.0,40.0,24.24,kaggle_yield
366,Angola,soybeans,2012,0.1641,1010.0,40.0,24.24,kaggle_yield
367,Angola,sweet potatoes,2012,5.2954,1010.0,40.0,24.24,kaggle_yield
368,Angola,wheat,2012,1.1258000000000001,1010.0,40.0,24.24,kaggle_yield
369,Angola,cassava,2013,14.0517,1010.0,40.0,24.55,kaggle_yield
370,Angola,maize,2013,0.9467000000000001,1010.0,40.0,24.55,kaggle_yield
371,Angola,potatoes,2013,6.3303,1010.0,40.0,24.55,kaggle_yield
372,Angola,"rice, paddy",2013,1.2744,1010.0,40.0,24.55,kaggle_yield
373,Angola,sorghum,2013,0.24150000000000002,1010.0,40.0,24.55,kaggle_yield
374,Angola,soybeans,2013,0.4405,1010.0,40.0,24.55,kaggle_yield
375,Angola,sweet potatoes,2013,7.3409,1010.0,40.0,24.55,kaggle_yield
376,Angola,wheat,2013,0.9022,1010.0,40.0,24.55,kaggle_yield
377,Argentina,cassava,1990,10.0,591.0,26156.0,17.46,kaggle_yield
378,Argentina,cassava,1990,10.0,591.0,26156.0,17.67,kaggle_yield
379,Argentina,maize,1990,3.4608000000000003,591.0,26156.0,17.46,kaggle_yield
380,Argentina,maize,1990,3.4608000000000003,591.0,26156.0,17.67,kaggle_yield
381,Argentina,potatoes,1990,20.2747,591.0,26156.0,17.46,kaggle_yield
382,Argentina,potatoes,1990,20.2747,591.0,26156.0,17.67,kaggle_yield
383,Argentina,"rice, paddy",1990,3.6709,591.0,26156.0,17.46,kaggle_yield
384,Argentina,"rice, paddy",1990,3.6709,591.0,26156.0,17.67,kaggle_yield
385,Argentina,sorghum,1990,2.8116000000000003,591.0,26156.0,17.46,kaggle_yield
386,Argentina,sorghum,1990,2.8116000000000003,591.0,26156.0,17.67,kaggle_yield
387,Argentina,soybeans,1990,2.1566,591.0,26156.0,17.46,kaggle_yield
388,Argentina,soybeans,1990,2.1566,591.0,26156.0,17.67,kaggle_yield
389,Argentina,sweet potatoes,1990,13.1864,591.0,26156.0,17.46,kaggle_yield
390,Argentina,sweet potatoes,1990,13.1864,591.0,26156.0,17.67,kaggle_yield
391,Argentina,wheat,1990,1.8947,591.0,26156.0,17.46,kaggle_yield
392,Argentina,wheat,1990,1.8947,591.0,26156.0,17.67,kaggle_yield
393,Argentina,cassava,1991,10.0,591.0,26156.0,17.64,kaggle_yield
394,Argentina,cassava,1991,10.0,591.0,26156.0,17.86,kaggle_yield
395,Argentina,maize,1991,4.0444,591.0,26156.0,17.64,kaggle_yield
396,Argentina,maize,1991,4.0444,591.0,26156.0,17.86,kaggle_yield
397,Argentina,potatoes,1991,20.569200000000002,591.0,26156.0,17.64,kaggle_yield
398,Argentina,potatoes,1991,20.569200000000002,591.0,26156.0,17.86,kaggle_yield
399,Argentina,"rice, paddy",1991,4.0294,591.0,26156.0,17.64,kaggle_yield
400,Argentina,"rice, paddy",1991,4.0294,591.0,26156.0,17.86,kaggle_yield
401,Argentina,sorghum,1991,3.3320000000000003,591.0,26156.0,17.64,kaggle_yield
402,Argentina,sorghum,1991,3.3320000000000003,591.0,26156.0,17.86,kaggle_yield
403,Argentina,soybeans,1991,2.275,591.0,26156.0,17.64,kaggle_yield
404,Argentina,soybeans,1991,2.275,591.0,26156.0,17.86,kaggle_yield
405,Argentina,sweet potatoes,1991,13.1364,591.0,26156.0,17.64,kaggle_yield
406,Argentina,sweet potatoes,1991,13.1364,591.0,26156.0,17.86,kaggle_yield
407,Argentina,wheat,1991,1.8972,591.0,26156.0,17.64,kaggle_yield
408,Argentina,wheat,1991,1.8972,591.0,26156.0,17.86,kaggle_yield
409,Argentina,cassava,1992,10.0,591.0,26156.0,17.09,kaggle_yield
410,Argentina,cassava,1992,10.0,591.0,26156.0,17.51,kaggle_yield
411,Argentina,maize,1992,4.5237,591.0,26156.0,17.09,kaggle_yield
412,Argentina,maize,1992,4.5237,591.0,26156.0,17.51,kaggle_yield
413,Argentina,potatoes,1992,19.9039,591.0,26156.0,17.09,kaggle_yield
414,Argentina,potatoes,1992,19.9039,591.0,26156.0,17.51,kaggle_yield
415,Argentina,"rice, paddy",1992,5.2075000000000005,591.0,26156.0,17.09,kaggle_yield
416,Argentina,"rice, paddy",1992,5.2075000000000005,591.0,26156.0,17.51,kaggle_yield
417,Argentina,sorghum,1992,3.6217,591.0,26156.0,17.09,kaggle_yield
418,Argentina,sorghum,1992,3.6217,591.0,26156.0,17.51,kaggle_yield
419,Argentina,soybeans,1992,2.2915,591.0,26156.0,17.09,kaggle_yield
420,Argentina,soybeans,1992,2.2915,591.0,26156.0,17.51,kaggle_yield
421,Argentina,sweet potatoes,1992,12.727300000000001,591.0,26156.0,17.09,kaggle_yield
422,Argentina,sweet potatoes,1992,12.727300000000001,591.0,26156.0,17.51,kaggle_yield
423,Argentina,wheat,1992,2.1809000000000003,591.0,26156.0,17.09,kaggle_yield
424,Argentina,wheat,1992,2.1809000000000003,591.0,26156.0,17.51,kaggle_yield
425,Argentina,cassava,1993,10.0,591.0,26156.0,17.32,kaggle_yield
426,Argentina,cassava,1993,10.0,591.0,26156.0,17.53,kaggle_yield
427,Argentina,maize,1993,4.3552,591.0,26156.0,17.32,kaggle_yield
428,Argentina,maize,1993,4.3552,591.0,26156.0,17.53,kaggle_yield
429,Argentina,potatoes,1993,21.0314,591.0,26156.0,17.32,kaggle_yield
430,Argentina,potatoes,1993,21.0314,591.0,26156.0,17.53,kaggle_yield
431,Argentina,"rice, paddy",1993,4.3559,591.0,26156.0,17.32,kaggle_yield
432,Argentina,"rice, paddy",1993,4.3559,591.0,26156.0,17.53,kaggle_yield
433,Argentina,sorghum,1993,3.9529,591.0,26156.0,17.32,kaggle_yield
434,Argentina,sorghum,1993,3.9529,591.0,26156.0,17.53,kaggle_yield
435,Argentina,soybeans,1993,2.1589,591.0,26156.0,17.32,kaggle_yield
436,Argentina,soybeans,1993,2.1589,591.0,26156.0,17.53,kaggle_yield
437,Argentina,sweet potatoes,1993,12.2955,591.0,26156.0,17.32,kaggle_yield
438,Argentina,sweet potatoes,1993,12.2955,591.0,26156.0,17.53,kaggle_yield
439,Argentina,wheat,1993,2.3272,591.0,26156.0,17.32,kaggle_yield
440,Argentina,wheat,1993,2.3272,591.0,26156.0,17.53,kaggle_yield
441,Argentina,cassava,1994,10.0,591.0,30195.0,18.17,kaggle_yield
442,Argentina,cassava,1994,10.0,591.0,30195.0,18.31,kaggle_yield
443,Argentina,maize,1994,4.2371,591.0,30195.0,18.17,kaggle_yield
444,Argentina,maize,1994,4.2371,591.0,30195.0,18.31,kaggle_yield
445,Argentina,potatoes,1994,23.0166,591.0,30195.0,18.17,kaggle_yield
446,Argentina,potatoes,1994,23.0166,591.0,30195.0,18.31,kaggle_yield
447,Argentina,"rice, paddy",1994,4.298900000000001,591.0,30195.0,18.17,kaggle_yield
448,Argentina,"rice, paddy",1994,4.298900000000001,591.0,30195.0,18.31,kaggle_yield
449,Argentina,sorghum,1994,3.5065,591.0,30195.0,18.17,kaggle_yield
450,Argentina,sorghum,1994,3.5065,591.0,30195.0,18.31,kaggle_yield
451,Argentina,soybeans,1994,2.0386,591.0,30195.0,18.17,kaggle_yield
452,Argentina,soybeans,1994,2.0386,591.0,30195.0,18.31,kaggle_yield
453,Argentina,sweet potatoes,1994,17.666700000000002,591.0,30195.0,18.17,kaggle_yield
454,Argentina,sweet potatoes,1994,17.666700000000002,591.0,30195.0,18.31,kaggle_yield
455,Argentina,wheat,1994,2.0237000000000003,591.0,30195.0,18.17,kaggle_yield
456,Argentina,wheat,1994,2.0237000000000003,591.0,30195.0,18.31,kaggle_yield
457,Argentina,cassava,1995,10.0,591.0,37842.0,17.74,kaggle_yield
458,Argentina,cassava,1995,10.0,591.0,37842.0,17.62,kaggle_yield
459,Argentina,maize,1995,4.5223,591.0,37842.0,17.74,kaggle_yield
460,Argentina,maize,1995,4.5223,591.0,37842.0,17.62,kaggle_yield
461,Argentina,potatoes,1995,27.427200000000003,591.0,37842.0,17.74,kaggle_yield
462,Argentina,potatoes,1995,27.427200000000003,591.0,37842.0,17.62,kaggle_yield
463,Argentina,"rice, paddy",1995,5.030600000000001,591.0,37842.0,17.74,kaggle_yield
464,Argentina,"rice, paddy",1995,5.030600000000001,591.0,37842.0,17.62,kaggle_yield
465,Argentina,sorghum,1995,3.4588,591.0,37842.0,17.74,kaggle_yield
466,Argentina,sorghum,1995,3.4588,591.0,37842.0,17.62,kaggle_yield
467,Argentina,soybeans,1995,2.0446,591.0,37842.0,17.74,kaggle_yield
468,Argentina,soybeans,1995,2.0446,591.0,37842.0,17.62,kaggle_yield
469,Argentina,sweet potatoes,1995,16.8,591.0,37842.0,17.74,kaggle_yield
470,Argentina,sweet potatoes,1995,16.8,591.0,37842.0,17.62,kaggle_yield
471,Argentina,wheat,1995,2.1675,591.0,37842.0,17.74,kaggle_yield
472,Argentina,wheat,1995,2.1675,591.0,37842.0,17.62,kaggle_yield
473,Argentina,cassava,1996,10.0,591.0,54595.0,17.64,kaggle_yield
474,Argentina,cassava,1996,10.0,591.0,54595.0,17.97,kaggle_yield
475,Argentina,maize,1996,4.0397,591.0,54595.0,17.64,kaggle_yield
476,Argentina,maize,1996,4.0397,591.0,54595.0,17.97,kaggle_yield
477,Argentina,potatoes,1996,22.887700000000002,591.0,54595.0,17.64,kaggle_yield
478,Argentina,potatoes,1996,22.887700000000002,591.0,54595.0,17.97,kaggle_yield
479,Argentina,"rice, paddy",1996,5.1031,591.0,54595.0,17.64,kaggle_yield
480,Argentina,"rice, paddy",1996,5.1031,591.0,54595.0,17.97,kaggle_yield
481,Argentina,sorghum,1996,3.8763,591.0,54595.0,17.64,kaggle_yield
482,Argentina,sorghum,1996,3.8763,591.0,54595.0,17.97,kaggle_yield
483,Argentina,soybeans,1996,2.1051,591.0,54595.0,17.64,kaggle_yield
484,Argentina,soybeans,1996,2.1051,591.0,54595.0,17.97,kaggle_yield
485,Argentina,sweet potatoes,1996,17.0,591.0,54595.0,17.64,kaggle_yield
486,Argentina,sweet potatoes,1996,17.0,591.0,54595.0,17.97,kaggle_yield
487,Argentina,wheat,1996,1.9344000000000001,591.0,54595.0,17.64,kaggle_yield
488,Argentina,wheat,1996,1.9344000000000001,591.0,54595.0,17.97,kaggle_yield
489,Argentina,cassava,1997,10.0,591.0,77691.0,18.29,kaggle_yield
490,Argentina,cassava,1997,10.0,591.0,77691.0,18.54,kaggle_yield
491,Argentina,maize,1997,4.5557,591.0,77691.0,18.29,kaggle_yield
492,Argentina,maize,1997,4.5557,591.0,77691.0,18.54,kaggle_yield
493,Argentina,potatoes,1997,26.8502,591.0,77691.0,18.29,kaggle_yield
494,Argentina,potatoes,1997,26.8502,591.0,77691.0,18.54,kaggle_yield
495,Argentina,"rice, paddy",1997,5.3703,591.0,77691.0,18.29,kaggle_yield
496,Argentina,"rice, paddy",1997,5.3703,591.0,77691.0,18.54,kaggle_yield
497,Argentina,sorghum,1997,3.6845000000000003,591.0,77691.0,18.29,kaggle_yield
498,Argentina,sorghum,1997,3.6845000000000003,591.0,77691.0,18.54,kaggle_yield
499,Argentina,soybeans,1997,1.7212,591.0,77691.0,18.29,kaggle_yield
500,Argentina,soybeans,1997,1.7212,591.0,77691.0,18.54,kaggle_yield
501,Argentina,sweet potatoes,1997,14.5662,591.0,77691.0,18.29,kaggle_yield
502,Argentina,sweet potatoes,1997,14.5662,591.0,77691.0,18.54,kaggle_yield
503,Argentina,wheat,1997,2.2426,591.0,77691.0,18.29,kaggle_yield
504,Argentina,wheat,1997,2.2426,591.0,77691.0,18.54,kaggle_yield
505,Argentina,cassava,1998,10.0,591.0,62397.0,17.23,kaggle_yield
506,Argentina,cassava,1998,10.0,591.0,62397.0,17.52,kaggle_yield
507,Argentina,maize,1998,6.078,591.0,62397.0,17.23,kaggle_yield
508,Argentina,maize,1998,6.078,591.0,62397.0,17.52,kaggle_yield
509,Argentina,potatoes,1998,29.3744,591.0,62397.0,17.23,kaggle_yield
510,Argentina,potatoes,1998,29.3744,591.0,62397.0,17.52,kaggle_yield
511,Argentina,"rice, paddy",1998,4.7762,591.0,62397.0,17.23,kaggle_yield
512,Argentina,"rice, paddy",1998,4.7762,591.0,62397.0,17.52,kaggle_yield
513,Argentina,sorghum,1998,4.8105,591.0,62397.0,17.23,kaggle_yield
514,Argentina,sorghum,1998,4.8105,591.0,62397.0,17.52,kaggle_yield
515,Argentina,soybeans,1998,2.6937,591.0,62397.0,17.23,kaggle_yield
516,Argentina,soybeans,1998,2.6937,591.0,62397.0,17.52,kaggle_yield
517,Argentina,sweet potatoes,1998,17.5055,591.0,62397.0,17.23,kaggle_yield
518,Argentina,sweet potatoes,1998,17.5055,591.0,62397.0,17.52,kaggle_yield
519,Argentina,wheat,1998,2.6088,591.0,62397.0,17.23,kaggle_yield
520,Argentina,wheat,1998,2.6088,591.0,62397.0,17.52,kaggle_yield
521,Argentina,cassava,1999,10.0,591.0,62831.39,17.15,kaggle_yield
522,Argentina,cassava,1999,10.0,591.0,62831.39,17.71,kaggle_yield
523,Argentina,maize,1999,5.3702000000000005,591.0,62831.39,17.15,kaggle_yield
524,Argentina,maize,1999,5.3702000000000005,591.0,62831.39,17.71,kaggle_yield
525,Argentina,potatoes,1999,23.893800000000002,591.0,62831.39,17.15,kaggle_yield
526,Argentina,potatoes,1999,23.893800000000002,591.0,62831.39,17.71,kaggle_yield
527,Argentina,"rice, paddy",1999,5.733700000000001,591.0,62831.39,17.15,kaggle_yield
528,Argentina,"rice, paddy",1999,5.733700000000001,591.0,62831.39,17.71,kaggle_yield
529,Argentina,sorghum,1999,4.3845,591.0,62831.39,17.15,kaggle_yield
530,Argentina,sorghum,1999,4.3845,591.0,62831.39,17.71,kaggle_yield
531,Argentina,soybeans,1999,2.4450000000000003,591.0,62831.39,17.15,kaggle_yield
532,Argentina,soybeans,1999,2.4450000000000003,591.0,62831.39,17.71,kaggle_yield
533,Argentina,sweet potatoes,1999,14.3991,591.0,62831.39,17.15,kaggle_yield
534,Argentina,sweet potatoes,1999,14.3991,591.0,62831.39,17.71,kaggle_yield
535,Argentina,wheat,1999,2.3028,591.0,62831.39,17.15,kaggle_yield
536,Argentina,wheat,1999,2.3028,591.0,62831.39,17.71,kaggle_yield
537,Argentina,cassava,2000,10.0,591.0,63265.78,16.98,kaggle_yield
538,Argentina,cassava,2000,10.0,591.0,63265.78,17.66,kaggle_yield
539,Argentina,maize,2000,5.4329,591.0,63265.78,16.98,kaggle_yield
540,Argentina,maize,2000,5.4329,591.0,63265.78,17.66,kaggle_yield
541,Argentina,potatoes,2000,27.756600000000002,591.0,63265.78,16.98,kaggle_yield
542,Argentina,potatoes,2000,27.756600000000002,591.0,63265.78,17.66,kaggle_yield
543,Argentina,"rice, paddy",2000,4.7798,591.0,63265.78,16.98,kaggle_yield
544,Argentina,"rice, paddy",2000,4.7798,591.0,63265.78,17.66,kaggle_yield
545,Argentina,sorghum,2000,4.6477,591.0,63265.78,16.98,kaggle_yield
546,Argentina,sorghum,2000,4.6477,591.0,63265.78,17.66,kaggle_yield
547,Argentina,soybeans,2000,2.3312,591.0,63265.78,16.98,kaggle_yield
548,Argentina,soybeans,2000,2.3312,591.0,63265.78,17.66,kaggle_yield
549,Argentina,sweet potatoes,2000,15.1462,591.0,63265.78,16.98,kaggle_yield
550,Argentina,sweet potatoes,2000,15.1462,591.0,63265.78,17.66,kaggle_yield
551,Argentina,wheat,2000,2.4873000000000003,591.0,63265.78,16.98,kaggle_yield
552,Argentina,wheat,2000,2.4873000000000003,591.0,63265.78,17.66,kaggle_yield
553,Argentina,cassava,2001,10.0,591.0,63700.17,17.71,kaggle_yield
554,Argentina,cassava,2001,10.0,591.0,63700.17,18.42,kaggle_yield
555,Argentina,maize,2001,5.4553,591.0,63700.17,17.71,kaggle_yield
556,Argentina,maize,2001,5.4553,591.0,63700.17,18.42,kaggle_yield
557,Argentina,potatoes,2001,28.376800000000003,591.0,63700.17,17.71,kaggle_yield
558,Argentina,potatoes,2001,28.376800000000003,591.0,63700.17,18.42,kaggle_yield
559,Argentina,"rice, paddy",2001,5.7495,591.0,63700.17,17.71,kaggle_yield
560,Argentina,"rice, paddy",2001,5.7495,591.0,63700.17,18.42,kaggle_yield
561,Argentina,sorghum,2001,4.742900000000001,591.0,63700.17,17.71,kaggle_yield
562,Argentina,sorghum,2001,4.742900000000001,591.0,63700.17,18.42,kaggle_yield
563,Argentina,soybeans,2001,2.5846,591.0,63700.17,17.71,kaggle_yield
564,Argentina,soybeans,2001,2.5846,591.0,63700.17,18.42,kaggle_yield
565,Argentina,sweet potatoes,2001,15.5212,591.0,63700.17,17.71,kaggle_yield
566,Argentina,sweet potatoes,2001,15.5212,591.0,63700.17,18.42,kaggle_yield
567,Argentina,wheat,2001,2.4934000000000003,591.0,63700.17,17.71,kaggle_yield
568,Argentina,wheat,2001,2.4934000000000003,591.0,63700.17,18.42,kaggle_yield
569,Argentina,cassava,2002,10.0,591.0,64134.56,17.58,kaggle_yield
570,Argentina,cassava,2002,10.0,591.0,64134.56,18.07,kaggle_yield
571,Argentina,maize,2002,6.0791,591.0,64134.56,17.58,kaggle_yield
572,Argentina,maize,2002,6.0791,591.0,64134.56,18.07,kaggle_yield
573,Argentina,potatoes,2002,25.134700000000002,591.0,64134.56,17.58,kaggle_yield
574,Argentina,potatoes,2002,25.134700000000002,591.0,64134.56,18.07,kaggle_yield
575,Argentina,"rice, paddy",2002,5.7197000000000005,591.0,64134.56,17.58,kaggle_yield
576,Argentina,"rice, paddy",2002,5.7197000000000005,591.0,64134.56,18.07,kaggle_yield
577,Argentina,sorghum,2002,5.2691,591.0,64134.56,17.58,kaggle_yield
578,Argentina,sorghum,2002,5.2691,591.0,64134.56,18.07,kaggle_yield
579,Argentina,soybeans,2002,2.6304000000000003,591.0,64134.56,17.58,kaggle_yield
580,Argentina,soybeans,2002,2.6304000000000003,591.0,64134.56,18.07,kaggle_yield
581,Argentina,sweet potatoes,2002,15.589,591.0,64134.56,17.58,kaggle_yield
582,Argentina,sweet potatoes,2002,15.589,591.0,64134.56,18.07,kaggle_yield
583,Argentina,wheat,2002,2.2398000000000002,591.0,64134.56,17.58,kaggle_yield
584,Argentina,wheat,2002,2.2398000000000002,591.0,64134.56,18.07,kaggle_yield
585,Argentina,cassava,2004,10.0,591.0,65003.34,17.67,kaggle_yield
586,Argentina,cassava,2004,10.0,591.0,65003.34,18.11,kaggle_yield
587,Argentina,maize,2004,6.3931000000000004,591.0,65003.34,17.67,kaggle_yield
588,Argentina,maize,2004,6.3931000000000004,591.0,65003.34,18.11,kaggle_yield
589,Argentina,potatoes,2004,28.8717,591.0,65003.34,17.67,kaggle_yield
590,Argentina,potatoes,2004,28.8717,591.0,65003.34,18.11,kaggle_yield
591,Argentina,"rice, paddy",2004,6.266100000000001,591.0,65003.34,17.67,kaggle_yield
592,Argentina,"rice, paddy",2004,6.266100000000001,591.0,65003.34,18.11,kaggle_yield
593,Argentina,sorghum,2004,4.553100000000001,591.0,65003.34,17.67,kaggle_yield
594,Argentina,sorghum,2004,4.553100000000001,591.0,65003.34,18.11,kaggle_yield
595,Argentina,soybeans,2004,2.2075,591.0,65003.34,17.67,kaggle_yield
596,Argentina,soybeans,2004,2.2075,591.0,65003.34,18.11,kaggle_yield
597,Argentina,sweet potatoes,2004,15.4867,591.0,65003.34,17.67,kaggle_yield
598,Argentina,sweet potatoes,2004,15.4867,591.0,65003.34,18.11,kaggle_yield
599,Argentina,wheat,2004,2.5441000000000003,591.0,65003.34,17.67,kaggle_yield
600,Argentina,wheat,2004,2.5441000000000003,591.0,65003.34,18.11,kaggle_yield
601,Argentina,cassava,2005,10.0,591.0,65437.73,17.32,kaggle_yield
602,Argentina,cassava,2005,10.0,591.0,65437.73,17.83,kaggle_yield
603,Argentina,maize,2005,7.358700000000001,591.0,65437.73,17.32,kaggle_yield
604,Argentina,maize,2005,7.358700000000001,591.0,65437.73,17.83,kaggle_yield
605,Argentina,potatoes,2005,28.3917,591.0,65437.73,17.32,kaggle_yield
606,Argentina,potatoes,2005,28.3917,591.0,65437.73,17.83,kaggle_yield
607,Argentina,"rice, paddy",2005,6.016500000000001,591.0,65437.73,17.32,kaggle_yield
608,Argentina,"rice, paddy",2005,6.016500000000001,591.0,65437.73,17.83,kaggle_yield
609,Argentina,sorghum,2005,5.1872,591.0,65437.73,17.32,kaggle_yield
610,Argentina,sorghum,2005,5.1872,591.0,65437.73,17.83,kaggle_yield
611,Argentina,soybeans,2005,2.7287000000000003,591.0,65437.73,17.32,kaggle_yield
612,Argentina,soybeans,2005,2.7287000000000003,591.0,65437.73,17.83,kaggle_yield
613,Argentina,sweet potatoes,2005,15.4472,591.0,65437.73,17.32,kaggle_yield
614,Argentina,sweet potatoes,2005,15.4472,591.0,65437.73,17.83,kaggle_yield
615,Argentina,wheat,2005,2.6356,591.0,65437.73,17.32,kaggle_yield
616,Argentina,wheat,2005,2.6356,591.0,65437.73,17.83,kaggle_yield
617,Argentina,cassava,2006,10.0,591.0,65872.12,18.1,kaggle_yield
618,Argentina,cassava,2006,10.0,591.0,65872.12,18.35,kaggle_yield
619,Argentina,maize,2006,5.9030000000000005,591.0,65872.12,18.1,kaggle_yield
620,Argentina,maize,2006,5.9030000000000005,591.0,65872.12,18.35,kaggle_yield
621,Argentina,potatoes,2006,28.582800000000002,591.0,65872.12,18.1,kaggle_yield
622,Argentina,potatoes,2006,28.582800000000002,591.0,65872.12,18.35,kaggle_yield
623,Argentina,"rice, paddy",2006,7.061,591.0,65872.12,18.1,kaggle_yield
624,Argentina,"rice, paddy",2006,7.061,591.0,65872.12,18.35,kaggle_yield
625,Argentina,sorghum,2006,4.6778,591.0,65872.12,18.1,kaggle_yield
626,Argentina,sorghum,2006,4.6778,591.0,65872.12,18.35,kaggle_yield
627,Argentina,soybeans,2006,2.6793,591.0,65872.12,18.1,kaggle_yield
628,Argentina,soybeans,2006,2.6793,591.0,65872.12,18.35,kaggle_yield
629,Argentina,sweet potatoes,2006,14.347800000000001,591.0,65872.12,18.1,kaggle_yield
630,Argentina,sweet potatoes,2006,14.347800000000001,591.0,65872.12,18.35,kaggle_yield
631,Argentina,wheat,2006,2.5302000000000002,591.0,65872.12,18.1,kaggle_yield
632,Argentina,wheat,2006,2.5302000000000002,591.0,65872.12,18.35,kaggle_yield
633,Argentina,cassava,2007,10.0,591.0,81582.64,16.71,kaggle_yield
634,Argentina,cassava,2007,10.0,591.0,81582.64,17.14,kaggle_yield
635,Argentina,maize,2007,7.665500000000001,591.0,81582.64,16.71,kaggle_yield
636,Argentina,maize,2007,7.665500000000001,591.0,81582.64,17.14,kaggle_yield
637,Argentina,potatoes,2007,28.6765,591.0,81582.64,16.71,kaggle_yield
638,Argentina,potatoes,2007,28.6765,591.0,81582.64,17.14,kaggle_yield
639,Argentina,"rice, paddy",2007,6.5604000000000005,591.0,81582.64,16.71,kaggle_yield
640,Argentina,"rice, paddy",2007,6.5604000000000005,591.0,81582.64,17.14,kaggle_yield
641,Argentina,sorghum,2007,4.702100000000001,591.0,81582.64,16.71,kaggle_yield
642,Argentina,sorghum,2007,4.702100000000001,591.0,81582.64,17.14,kaggle_yield
643,Argentina,soybeans,2007,2.9712,591.0,81582.64,16.71,kaggle_yield
644,Argentina,soybeans,2007,2.9712,591.0,81582.64,17.14,kaggle_yield
645,Argentina,sweet potatoes,2007,14.1667,591.0,81582.64,16.71,kaggle_yield
646,Argentina,sweet potatoes,2007,14.1667,591.0,81582.64,17.14,kaggle_yield
647,Argentina,wheat,2007,2.6234,591.0,81582.64,16.71,kaggle_yield
648,Argentina,wheat,2007,2.6234,591.0,81582.64,17.14,kaggle_yield
